listing_id,name,street,type,bathrooms,district,region,planning_area,subszone,built_year,no_of_units,area_size,date_listed,price,bedrooms,tenure_remains,tenure_years
7603485,canninghill piers,clarke quay,apartment,,6,central region,singapore river,clarke quay,1970.0,696.0,2874.0,2021-12-11,14080000.0,5.0,99,99
2446276,forte suites,88 mergui road ,apartment,2.0,8,central region,kallang,kampong java,2016.0,106.0,678.0,2021-07-06,1307800.0,2.0,1000000,999
2964209,tedge,328 changi road ,apartment,2.0,14,east region,bedok,frankel,1960.0,42.0,915.0,2022-01-05,1636800.0,3.0,1000000,999
1621559,alba,8 cairnhill rise ,apartment,3.0,9,central region,newton,cairnhill,2015.0,50.0,2303.0,2021-07-13,8140000.0,3.0,1000000,999
6374642,v on shenton,shenton way,apartment,1.0,1,central region,downtown core,cecil,2017.0,510.0,721.0,2021-10-15,1859000.0,2.0,99,99
4155507,hedges park condominium,flora drive,condominium,4.0,17,east region,pasir ris,flora drive,2015.0,501.0,1539.0,2021-12-28,1925000.0,4.0,99,99
3232830,irwell hill residences,2 irwell hill ,apartment,2.0,9,central region,river valley,leonie hill,1976.0,540.0,657.0,2021-12-14,1977800.0,2.5,99,99
3177623,mooi residences,139 holland road ,apartment,2.0,10,central region,bukit timah,leedon park,1930.0,24.0,990.0,2021-12-27,2750000.0,3.0,1000000,999
9900010,the m,middle road,apartment,1.0,7,central region,downtown core,bugis,1930.0,522.0,840.0,2021-12-06,2217600.0,2.0,99,99
3883648,the panorama,ang mo kio avenue 2,condominium,4.0,20,north-east region,ang mo kio,kebun bahru,2017.0,698.0,1313.0,2021-12-04,2585000.0,4.0,99,99
5691260,studio 3,28 shanghai road ,apartment,2.0,10,central region,tanglin,chatsworth,2005.0,66.0,883.0,2021-09-22,2035000.0,2.0,1000000,999
6916600,symphony suites,yishun close,condominium,2.0,27,north region,yishun,yishun east,2018.0,660.0,893.0,2021-12-21,1100000.0,3.0,99,99
7028145,normanton park,45 normanton park ,apartment,1.0,5,central region,queenstown,kent ridge,1930.0,1862.0,657.0,2021-12-06,1236400.0,2.0,99,99
6466708,eastwood regency,40 eastwood road ,apartment,,16,east region,bedok,bedok south,2010.0,75.0,517.0,2021-12-13,977800.0,1.0,1000000,999
6011333,leedon green,26 leedon heights ,condominium,2.0,10,central region,bukit timah,farrer court,1930.0,638.0,818.0,2021-12-14,2404700.0,2.5,1000000,999
3443821,kopar at newton,8 makeway avenue ,apartment,2.0,9,central region,novena,moulmein,1930.0,378.0,1528.0,2021-12-08,3752100.0,4.0,99,99
3043638,one bernam,1 bernam street ,apartment,1.0,2,central region,downtown core,anson,1930.0,351.0,441.0,2022-01-01,1447600.0,1.0,99,99
7075119,the foresta @ mount faber,wishart road,condominium,2.0,4,central region,bukit merah,maritime square,2014.0,141.0,958.0,2021-11-28,2068000.0,2.0,1000000,999
4022872,parc olympia,66 flora drive ,condominium,3.0,17,east region,pasir ris,flora drive,2015.0,486.0,1292.0,2021-12-25,1430000.0,2.5,99,99
3471112,serenity park,tamarind road,condominium,3.0,28,north-east region,serangoon,seletar hills,1995.0,179.0,1594.0,2021-12-29,2046000.0,3.0,1000000,999
1957323,river place,havelock road,condominium,1.0,3,central region,singapore river,robertson quay,1999.0,492.0,743.0,2021-11-16,1298000.0,1.0,99,99
3223603,sophia residence,sophia road,condominium,3.0,9,central region,rochor,mount emily,2014.0,272.0,1992.0,2021-11-21,3740000.0,3.0,1000000,999
1794253,three 11,311 upper thomson road ,apartment,1.0,20,central region,bishan,upper thomson,2015.0,65.0,581.0,2021-12-28,1188000.0,1.0,1000000,999
4960828,the atelier,makeway avenue,apartment,1.0,9,central region,novena,moulmein,1930.0,120.0,549.0,2021-12-28,1595700.0,1.0,1000000,999
5586027,skysuites@anson,8 enggor street ,apartment,1.0,2,central region,downtown core,tanjong pagar,2014.0,360.0,365.0,2021-10-12,990000.0,0.0,99,99
4217726,the glades,bedok rise,condominium,1.0,16,east region,bedok,bedok south,2016.0,726.0,475.0,2021-10-07,825000.0,1.0,99,99
2032640,le regal,geylang road,apartment,1.0,14,central region,geylang,aljunied,2015.0,88.0,366.0,2021-10-05,660000.0,1.0,1000000,999
9028475,watertown,punggol central,apartment,2.0,19,north-east region,punggol,punggol town centre,2017.0,992.0,915.0,2021-11-08,1538900.0,2.0,99,99
7868813,forett@bukit timah,toh tuck road,apartment,1.0,21,central region,bukit timah,anak bukit,1930.0,,570.0,2021-10-25,1186900.0,2.0,1000000,999
7595009,the hyde,balmoral road,condominium,3.0,10,central region,tanglin,nassim,1965.0,117.0,1572.0,2021-12-11,5111700.0,4.0,1000000,999
9863952,martin no 38,38 martin road ,apartment,2.0,9,central region,river valley,institution hill,2011.0,88.0,1130.0,2021-10-19,3410000.0,2.0,1000000,999
7668754,parc clematis,jalan lempeng,apartment,3.0,5,west region,clementi,faber,2023.0,1468.0,1292.0,2021-12-26,2344100.0,4.0,99,99
7563170,the avenir,river valley close,condominium,2.0,9,central region,river valley,institution hill,2023.0,376.0,829.0,2021-12-19,2585000.0,2.0,1000000,999
6883624,the foresta @ mount faber,102 wishart road ,condominium,3.0,4,central region,bukit merah,maritime square,2014.0,141.0,1539.0,2021-12-28,3080000.0,3.0,1000000,999
5014106,spring grove,53 grange road ,condominium,3.0,10,central region,tanglin,chatsworth,1996.0,325.0,1389.0,2021-12-15,2530000.0,3.0,99,99
5971710,zyanya,lorong 25a geylang,apartment,3.0,14,central region,geylang,aljunied,1930.0,34.0,1195.0,2021-12-31,1944800.0,4.0,1000000,999
7541460,thomson grand,sin ming walk,condominium,2.0,20,central region,bishan,upper thomson,2015.0,361.0,1648.0,2021-12-30,2750000.0,3.0,99,99
6105873,the sound,east coast road,condominium,1.0,15,east region,bedok,frankel,2013.0,104.0,603.0,2021-09-22,1155000.0,1.0,1000000,999
3926804,clavon,clementi avenue 1,apartment,3.0,5,west region,clementi,clementi woods,1930.0,640.0,1281.0,2021-12-21,2403500.0,4.0,99,99
9981877,leicester suites,leicester road,apartment,1.0,13,central region,toa payoh,potong pasir,2013.0,47.0,463.0,2021-12-08,880000.0,1.0,1000000,999
4514384,the woodleigh residences,21 bidadari park drive ,apartment,1.0,13,central region,toa payoh,bidadari,1960.0,667.0,667.0,2021-12-12,1559800.0,2.0,99,99
2257814,the foresta @ mount faber,102 wishart road ,condominium,1.0,4,central region,bukit merah,maritime square,2014.0,141.0,538.0,2021-07-11,1320000.0,2.0,1000000,999
4115331,whitewater,29 pasir ris street 72 ,condominium,3.0,18,east region,pasir ris,pasir ris west,2005.0,397.0,1151.0,2021-12-21,1320000.0,3.0,99,99
4725081,urban vista,tanah merah kechil link,condominium,1.0,16,east region,bedok,bedok north,2016.0,582.0,441.0,2021-10-09,734800.0,1.0,99,99
4301629,tedge,changi road,apartment,2.0,14,east region,bedok,frankel,1960.0,42.0,861.0,2021-12-27,1575300.0,3.0,1000000,999
4147260,v on shenton,shenton way,apartment,2.0,1,central region,downtown core,cecil,2017.0,510.0,1033.0,2021-11-09,2475000.0,2.0,99,99
3716749,kingsford waterbay,74 upper serangoon view ,apartment,1.0,19,north-east region,hougang,kangkar,2018.0,1165.0,689.0,2021-11-13,970200.0,1.0,99,99
5064780,highline residences,1 kim tian road ,condominium,1.0,3,central region,bukit merah,tiong bahru,2018.0,500.0,506.0,2021-12-29,1232000.0,1.0,99,99
5122141,seasons view,pemimpin drive,condominium,3.0,20,central region,bishan,marymount,2000.0,188.0,1141.0,2022-01-02,1540000.0,3.0,99,99
5409310,marina collection,13 cove drive ,condominium,5.0,4,central region,southern islands,sentosa,2011.0,124.0,2185.0,2021-06-10,4508900.0,4.0,99,99
8224891,klimt cairnhill,cairnhill road,apartment,3.0,9,central region,newton,cairnhill,1930.0,138.0,2056.0,2022-01-01,8475500.0,4.0,1000000,999
4615684,opal suites,1 opal crescent ,apartment,1.0,12,central region,kallang,bendemeer,2012.0,19.0,398.0,2021-09-22,756800.0,1.0,1000000,999
9025028,bliss residences,17 jalan masjid ,apartment,2.0,14,east region,bedok,kembangan,2008.0,23.0,915.0,2022-01-01,1431000.0,2.0,1000000,999
9317310,the avenir,8 river valley close ,condominium,1.0,9,central region,river valley,institution hill,2023.0,376.0,427.0,2021-12-13,1681900.0,1.0,1000000,999
1845242,the jovell,flora drive,condominium,3.0,17,east region,pasir ris,flora drive,1930.0,428.0,1270.0,2022-01-02,1901900.0,4.0,99,99
3453662,altez,16 enggor street ,apartment,3.0,2,central region,downtown core,tanjong pagar,2014.0,280.0,1561.0,2021-05-20,4703700.0,3.0,99,99
7859436,marina one residences,23 marina way ,apartment,3.0,1,central region,downtown core,central subzone,2017.0,1042.0,1593.0,2021-11-13,4761900.0,3.5,99,99
7820316,the woodleigh residences,19 bidadari park drive ,apartment,3.0,13,central region,toa payoh,bidadari,1960.0,667.0,1259.0,2021-12-28,2897400.0,4.0,99,99
8099766,lumiere,2 mistri road ,apartment,2.0,2,central region,downtown core,tanjong pagar,2010.0,168.0,1001.0,2021-07-28,1908500.0,2.0,99,99
2364418,eden residences capitol,stamford road,apartment,3.0,6,central region,downtown core,city hall,2016.0,39.0,3003.0,2021-11-12,11175600.0,4.0,99,99
9962209,floridian,bukit timah road,condominium,4.0,21,central region,bukit timah,holland road,2012.0,336.0,2336.0,2021-10-25,4818000.0,4.0,1000000,999
2348135,fulcrum,fort road,condominium,2.0,15,central region,kallang,tanjong rhu,2016.0,128.0,678.0,2021-10-10,1892000.0,2.0,1000000,999
8993834,citylights,jellicoe road,condominium,1.0,8,central region,kallang,lavender,2007.0,600.0,560.0,2021-10-12,1045000.0,1.0,99,99
4550643,the iveria,kim yam road,apartment,2.0,9,central region,river valley,institution hill,1960.0,51.0,904.0,2021-12-24,2475000.0,3.0,1000000,999
3328102,tampines street 11,tampines street 11,condominium,3.0,18,east region,tampines,tampines east,1982.0,,1033.0,2021-11-07,1617000.0,3.0,99,99
6664868,stirling residences,23 stirling road ,apartment,1.0,3,central region,queenstown,mei chin,2021.0,1259.0,441.0,2021-12-21,1239700.0,1.0,99,99
8597999,the lumos,leonie hill,apartment,2.0,9,central region,river valley,leonie hill,2011.0,53.0,2593.0,2021-10-04,6196300.0,3.0,1000000,999
5814074,marina one residences,23 marina way ,apartment,3.0,1,central region,downtown core,central subzone,2017.0,1042.0,1593.0,2022-01-05,4761900.0,3.0,99,99
3747548,nouvel 18,16 anderson road ,condominium,,10,central region,newton,orange grove,2014.0,156.0,1765.0,2021-12-06,5492300.0,3.5,1000000,999
2359866,riverfront residences,77 hougang avenue 7 ,apartment,1.0,19,north-east region,hougang,kangkar,2024.0,1472.0,689.0,2021-12-08,1080200.0,2.0,99,99
6119575,loyang valley,204 loyang avenue ,condominium,2.0,17,east region,pasir ris,loyang east,1985.0,362.0,1000.0,2021-09-22,1078000.0,2.0,99,99
7076802,seascape,cove way,condominium,4.0,4,central region,southern islands,sentosa,2011.0,151.0,2164.0,2021-12-23,5610000.0,3.0,99,99
4380319,watercolours,29 pasir ris link ,condominium,3.0,18,east region,pasir ris,pasir ris park,2014.0,416.0,1238.0,2021-11-07,1237500.0,3.0,99,99
2207984,the inflora,flora drive,condominium,2.0,17,east region,pasir ris,flora drive,2016.0,396.0,742.0,2021-12-26,1045000.0,2.0,99,99
6644320,the hyde,11 balmoral road ,condominium,1.0,10,central region,tanglin,nassim,1965.0,117.0,495.0,2022-01-01,1556500.0,1.0,1000000,999
4449325,the lakefront residences,lakeside drive,condominium,2.0,22,west region,jurong west,taman jurong,2014.0,629.0,1023.0,2021-10-12,1650000.0,3.0,99,99
9403713,leedon green,leedon heights,condominium,2.0,10,central region,bukit timah,farrer court,1930.0,638.0,958.0,2022-01-01,2821500.0,3.0,1000000,999
7786548,waterview,tampines avenue 1,condominium,3.0,18,east region,tampines,tampines west,2014.0,696.0,926.0,2021-11-28,1023000.0,2.0,99,99
6360662,midwood,10 hillview rise ,condominium,4.0,23,west region,bukit batok,hillview,1930.0,564.0,1259.0,2021-12-29,2151600.0,4.5,99,99
7338237,pullman residences newton,18 dunearn road ,apartment,1.0,11,central region,novena,moulmein,1930.0,340.0,463.0,2021-12-25,1519100.0,1.0,1000000,999
9092224,vibes@upper serangoon,488 upper serangoon road ,apartment,2.0,19,north-east region,serangoon,upper paya lebar,2016.0,60.0,850.0,2021-12-22,1045000.0,2.0,1000000,999
3994032,kopar at newton,4 makeway avenue ,apartment,1.0,9,central region,novena,moulmein,1930.0,378.0,517.0,2021-12-06,1355200.0,1.0,99,99
9205986,nouvel 18,18 anderson road ,condominium,2.0,10,central region,newton,orange grove,2014.0,156.0,1539.0,2021-12-17,4967600.0,2.0,1000000,999
1452442,pullman residences newton,18 dunearn road ,apartment,3.0,11,central region,novena,moulmein,1930.0,340.0,1163.0,2021-12-18,3396800.0,3.0,1000000,999
4196674,the sail @ marina bay,4 marina boulevard ,apartment,1.0,1,central region,downtown core,central subzone,2008.0,1111.0,657.0,2021-07-28,1408000.0,1.0,99,99
4640739,changi green,upper changi road east,condominium,3.0,16,east region,tampines,xilin,1998.0,256.0,1216.0,2021-11-28,1540000.0,3.0,1000000,999
4711704,le regal,340 geylang road ,apartment,1.0,14,central region,geylang,aljunied,2015.0,88.0,366.0,2021-12-19,676500.0,1.0,1000000,999
9978993,the trilinq,28 jalan lempeng ,condominium,4.0,5,west region,clementi,faber,2017.0,755.0,4607.0,2021-11-10,5473100.0,4.5,99,99
6331288,normanton park,normanton park,apartment,,5,central region,queenstown,kent ridge,1930.0,1862.0,1515.0,2021-12-17,3080000.0,5.0,99,99
9220269,ola,78 anchorvale crescent ,condominium,4.0,19,north-east region,sengkang,anchorvale,1930.0,548.0,1389.0,2021-12-07,1537800.0,4.0,99,99
9588498,bishopsgate residences,bishopsgate,condominium,6.0,10,central region,tanglin,chatsworth,2012.0,31.0,6082.0,2021-10-16,27839900.0,4.0,1000000,999
9813452,the glades,bedok rise,condominium,2.0,16,east region,bedok,bedok south,2016.0,726.0,721.0,2021-12-29,1265000.0,2.0,99,99
5602219,peak residence,thomson road,condominium,1.0,11,central region,novena,malcolm,2025.0,90.0,539.0,2021-12-21,1373200.0,1.0,1000000,999
5531993,avenue south residence,silat avenue,apartment,,3,central region,bukit merah,kampong tiong bahru,1930.0,1074.0,527.0,2021-12-29,1375000.0,1.0,99,99
5224810,the jovell,flora drive,condominium,1.0,17,east region,pasir ris,flora drive,1930.0,428.0,645.0,2021-12-30,945900.0,2.0,99,99
4990929,river place,60 havelock road ,condominium,3.0,3,central region,singapore river,robertson quay,1999.0,492.0,2110.0,2021-12-22,3504300.0,4.0,99,99
6490993,35 gilstead,35 gilstead road ,apartment,3.0,11,central region,novena,moulmein,2022.0,70.0,926.0,2021-12-21,2572100.0,3.0,1000000,999
7063339,hillion residences,10 jelebu road ,apartment,4.0,23,west region,bukit panjang,jelebu,2017.0,546.0,3208.0,2021-12-04,3740000.0,5.5,99,99
7370825,sims urban oasis,2 sims urban oasis ,condominium,1.0,14,central region,geylang,aljunied,2017.0,1024.0,710.0,2021-12-05,1320000.0,2.0,99,99
8708220,holland grove road,18 holland grove road ,condominium,,10,central region,bukit timah,ulu pandan,1997.0,,1464.0,2021-10-11,3337500.0,3.0,99,99
2834211,avenue south residence,silat avenue,apartment,2.0,3,central region,bukit merah,kampong tiong bahru,1930.0,1074.0,689.0,2021-12-28,1857700.0,2.0,99,99
7595476,central green condominium,9 jalan membina ,condominium,3.0,3,central region,bukit merah,tiong bahru station,1995.0,412.0,1292.0,2021-09-23,2090000.0,3.0,99,99
3572898,kingsford . hillview peak,hillview rise,condominium,3.0,23,west region,bukit batok,hillview,2017.0,512.0,2207.0,2021-10-12,2640000.0,3.0,99,99
9755127,the sail @ marina bay,marina boulevard,apartment,3.0,1,central region,downtown core,central subzone,2008.0,1111.0,1900.0,2021-11-06,4345000.0,3.0,99,99
6078176,parkwood residences,yio chu kang road,apartment,2.0,19,north-east region,hougang,kovan,1930.0,18.0,861.0,2021-12-21,1540000.0,3.0,99,99
9949376,normanton park,45 normanton park ,apartment,4.0,5,central region,queenstown,kent ridge,1930.0,1862.0,1313.0,2022-01-02,2521200.0,4.0,99,99
7090887,brookvale drive,brookvale drive,condominium,2.0,21,west region,clementi,sunset way,2024.0,,1109.0,2021-10-16,2350700.0,3.0,0,99
4067223,affinity at serangoon,26 serangoon north avenue 1 ,apartment,4.0,19,north-east region,serangoon,serangoon garden,2024.0,1052.0,1582.0,2021-12-22,2759900.0,4.0,99,99
2506017,cyan,keng chin road,condominium,2.0,10,central region,tanglin,nassim,2014.0,278.0,1066.0,2021-12-21,2931500.0,2.0,1000000,999
5353499,the lilium,how sun road,condominium,2.0,19,north-east region,serangoon,upper paya lebar,2021.0,80.0,710.0,2021-12-06,1652500.0,2.5,1000000,999
3899416,kopar at newton,makeway avenue,apartment,,9,central region,novena,moulmein,1930.0,378.0,915.0,2021-12-20,2523400.0,3.0,99,99
4496970,the sail @ marina bay,2 marina boulevard ,apartment,1.0,1,central region,downtown core,central subzone,2008.0,1111.0,657.0,2021-05-28,1485000.0,1.0,99,99
5572185,neu at novena,27 moulmein rise ,apartment,2.0,11,central region,novena,moulmein,2023.0,87.0,861.0,2021-12-17,2460700.0,3.0,1000000,999
7379414,26 newton,26 newton road ,apartment,2.0,11,central region,novena,moulmein,2016.0,180.0,1539.0,2021-09-15,3300000.0,3.0,1000000,999
1593184,icon,10 gopeng street ,apartment,2.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,786.0,2022-01-04,1485000.0,1.0,99,99
4091431,sing avenue,sing avenue,apartment,3.0,8,central region,kallang,kampong java,1974.0,8.0,1216.0,2021-09-22,1903000.0,3.0,1000000,999
5600846,royalgreen,4 anamalai avenue ,condominium,1.0,10,central region,bukit timah,holland road,2021.0,285.0,635.0,2021-04-16,1878800.0,2.0,1000000,999
8110763,skysuites@anson,enggor street,apartment,1.0,2,central region,downtown core,tanjong pagar,2014.0,360.0,365.0,2021-10-12,1100000.0,0.0,99,99
4237576,one meyer,meyer place,apartment,2.0,15,central region,marine parade,mountbatten,1930.0,66.0,1033.0,2021-12-12,2726900.0,3.0,1000000,999
3187998,parc clematis,10 jalan lempeng ,apartment,1.0,5,west region,clementi,faber,2023.0,1468.0,689.0,2021-12-20,1322200.0,2.0,99,99
7152681,the florence residences,hougang avenue 2,apartment,1.0,19,north-east region,hougang,kovan,1930.0,1410.0,484.0,2021-12-22,1035100.0,1.0,99,99
3397528,klimt cairnhill,71 cairnhill road ,apartment,6.0,9,central region,newton,cairnhill,1930.0,138.0,5920.0,2021-12-31,30799900.0,7.0,1000000,999
1640678,northwave,111 woodlands view ,condominium,2.0,25,north region,woodlands,woodlands east,2019.0,358.0,753.0,2021-08-11,869000.0,2.0,99,99
2111113,caspian,lakeside drive,condominium,2.0,22,west region,jurong west,taman jurong,2012.0,712.0,1280.0,2021-12-26,1980000.0,3.0,99,99
3166565,hedges park condominium,flora drive,condominium,3.0,17,east region,pasir ris,flora drive,2015.0,501.0,1539.0,2021-10-12,1705000.0,4.5,99,99
3056293,parc vista,454 corporation road ,condominium,2.0,22,west region,jurong west,hong kah,1998.0,638.0,1076.0,2021-02-05,1100000.0,2.0,99,99
